가게,맛,양,날짜,주문,사용자id,리뷰
이나닭강정-신촌점,5,5,2022-12-17,이나닭강정1박스＋이나사이드메뉴 （선택）,ch,콘샐러드 존맛탱이다
이나닭강정-신촌점,5,5,2022-12-16,마늘>순한맛1박스,jo,와우 처음먹어보는데 진짜 맛있네요 ㅎㅎ
이나닭강정-신촌점,5,5,2022-12-16,이나닭강정1박스＋이나사이드메뉴 （선택）,rl,맛있게먹었습니다!!!
이나닭강정-신촌점,5,5,2022-12-16,이나닭강정2박스＋사이드메뉴（선택）,jj,잘먹었습니다~~~!!
이나닭강정-신촌점,5,5,2022-12-16,순한맛1박스,ki,닭강정 진짜 맛있습니다!!
이나닭강정-신촌점,5,5,2022-12-15,후라이드치킨1박스（소스&소금）,bo,맛나게 잘 먹었어요
이나닭강정-신촌점,5,5,2022-12-14,이나닭강정1박스＋이나사이드메뉴 （선택）,hi,맛있어요! 다른 메뉴도 먹어보고 싶네요
이나닭강정-신촌점,5,5,2022-12-14,이나닭강정1박스＋이나사이드메뉴 （선택）,st,맛있어요~>_< 매콤크리스피😌
이나닭강정-신촌점,5,5,2022-12-14,이나닭강정2박스＋사이드메뉴（선택）,ko,좋은사람들과 닭강정 맛있게 잘먹었습니다ㅎ
이나닭강정-신촌점,5,5,2022-12-14,매운맛,ha,이나닭강정 최고..!!!
이나닭강정-신촌점,5,4,2022-12-13,순한맛1박스,ds,맛있어요 오늘은 웬일로 따듯하게 왔는데 저는 역시 차가은 게 제일 맛있어요 ㅋㅋ 콘샐러드 너무 맛있어요. 양이 너무 작아져서 아쉬웠지만 감사합니다
이나닭강정-신촌점,5,5,2022-12-13,이나닭강정2박스（순살3~4인분）메뉴（선택）,gj,다른맛 주문해봤는데 역시 맛있어요^^
이나닭강정-신촌점,5,5,2022-12-12,순한맛1박스,hy,맛있게 잘먹었습니다~~
이나닭강정-신촌점,5,5,2022-12-11,순한맛1박스,bo,여행왔다가 야식으로 배달시켰는데 너무 맛있어요! 매일매일 생각날 맛입니다!!^^
이나닭강정-신촌점,5,5,2022-12-11,쉑쉑>후라이드치킨1박스<시즈닝>,hs,맛있게 잘 먹었어요
이나닭강정-신촌점,5,5,2022-12-11,순한맛1박스,ly,맛있게 잘 먹었습니다~
이나닭강정-신촌점,5,5,2022-12-11,순한맛,am,빠삭하고 고소하니 좋았어요~~!!
이나닭강정-신촌점,5,5,2022-12-11,이나닭강정1박스＋이나사이드메뉴 （선택）,so,有点像鸡米花 但是真的很好吃！
이나닭강정-신촌점,4,4,2022-12-10,이나닭강정2박스＋사이드메뉴（선택）,zo,맛도 괜찮고 양도 괜찮았어요. 사진은 정신없이 먹다가 찍어서 별로 없네요. 벗뜨 익스프레스 였는데 배달시간 1시간20분 실화입니꽈… 그것만 좀 고치면 굿일듯요.
이나닭강정-신촌점,5,5,2022-12-10,이나닭강정1박스＋이나사이드메뉴 （선택）,lh,식어도 이렇게 맛있다뇨!!! 진짜 맛있어요 또 시켜먹을께요. 둘이 먹는데 양이 많네요~
이나닭강정-신촌점,5,4,2022-12-09,（순한맛 ）,le,"매콤달콤한 맛, 1.5인분의 양, 빠른 배달"
이나닭강정-신촌점,5,4,2022-12-08,후라이드치킨,11,맛있어요👍 잘먹었습니다
이나닭강정-신촌점,5,5,2022-12-08,이나닭강정（중）＋이나사이드메뉴 （선택）,ys,닭강정 매우 바삭바삭하게 와서 월드컵 보면서 잘먹었습니다. 다먹고 사진을 못찍었네요 ㅠ
이나닭강정-신촌점,5,5,2022-12-08,후라이드치킨,ar,배달 빨리 왔고 양도 많고 좋아요!
이나닭강정-신촌점,5,5,2022-12-05,（마늘>매운맛）,sc,단골집!!!두말필요없음!!닭안먹고 입맛없는 친구가 이집 닭만 먹어욧!!!
이나닭강정-신촌점,5,5,2022-12-05,이나닭강정（중）＋이나사이드메뉴 （선택）,na,많이 맵고 많이 맛있어요
이나닭강정-신촌점,4,4,2022-12-05,（순한맛）（대）,ni,양은 두명이서 먹기 좋은 양인것 같아요.
이나닭강정-신촌점,5,5,2022-12-04,（마늘>매운맛）,ki,너무 맛있어서 사진을 놓쳤습니다. 다음에 무조건 또 시켜먹고 싶어요. 맛있게 맵네요
이나닭강정-신촌점,5,5,2022-12-04,（매운맛）,wo,맛있게 먹었어요!!!!
이나닭강정-신촌점,5,5,2022-12-03,（순한맛 ）,wl,축구 시작 전에 빠르게 배달와서 맛있게 잘 먹었습니다!!
이나닭강정-신촌점,5,5,2022-12-02,이나닭강정（중）＋（중）＋사이드메뉴（선택）,sa,가끔 먹는데 맛있어요 서비스도 고맙습니당 축구 화이팅~
이나닭강정-신촌점,5,5,2022-12-02,（후라이드치킨）,an,와우 너무 맛있었어요
이나닭강정-신촌점,5,5,2022-12-01,탐스제로600ml（오렌지）,3g,매운맛 별로 안좋아하는데 굉장히 맛있게 맵네요 그리고 양파마요소스에 찍어먹으니 꿀맛입니다
이나닭강정-신촌점,5,5,2022-12-01,（마늘>순한맛）,th,감사합니다!! 완전 맛있어요
이나닭강정-신촌점,5,5,2022-11-30,（매운맛）,wo,맛있게 먹었어요!!!
이나닭강정-신촌점,5,5,2022-11-29,（매운맛）,an,진짜 매일매일 맛있어요 너무좋아요
이나닭강정-신촌점,5,5,2022-11-29,（순한맛 ）,ca,진짜.. 너무 맛있다… 최고
이나닭강정-신촌점,5,5,2022-11-29,이나닭강정（중）＋이나사이드메뉴 （선택）,sa,배달 완전 짱짱 빨라요 ㅎㅎ
이나닭강정-신촌점,5,5,2022-11-29,（마늘>순한맛）,66,배달빠르고 맛있습니다~~
이나닭강정-신촌점,5,5,2022-11-29,（순한맛 ）,37,맛있게 잘먹었습니다
이나닭강정-신촌점,5,5,2022-11-28,（마늘>매운맛）,cw,닭강정도 맛있는데 마늘이 정말 좋았어요.
이나닭강정-신촌점,5,5,2022-11-28,（순한맛 ）,pp,맛있게 잘 먹었습니다.
이나닭강정-신촌점,4,4,2022-11-28,이나닭강정（중）＋（중）＋사이드메뉴（선택）,pe,닭강정 생각나서 주문했어요
이나닭강정-신촌점,5,5,2022-11-27,（순한맛 ）,ap,맛있게 잘먹었습니다!!!
이나닭강정-신촌점,5,5,2022-11-26,이나닭강정（중）＋이나사이드메뉴 （선택）,kp,맛있어용 배달도 빨리 와서 행복 ✨
이나닭강정-신촌점,4,4,2022-11-26,매콤닭껍질강정（ 대 ）（갈릭＋,jk,추천합니다 추천합니다
이나닭강정-신촌점,5,5,2022-11-26,반반（중）＋（중）세트（순살）메뉴,yo,맛나여!! 축구보기전에 미리주문했더니 총알배송입니다! 또 생각나는 그맛 !!
이나닭강정-신촌점,5,5,2022-11-25,（간장맛）,ym,너무 바삭하고 맛있습니다
이나닭강정-신촌점,5,5,2022-11-25,（간장맛）,ni,간장맛도 끝맛이 약간 매콤합니다 매운거 못먹는 어린아이들은 먹기 힘들거 같아요 그래도 제 입맛에는 맛있었어요! 튀김옷이 엄청 바삭하네요
이나닭강정-신촌점,5,4,2022-11-24,（순한맛）（대）,3g,배달이 무섭게 빠릅니다 주문하고 15분이면 도착합니다 급하게 먹고싶을때 아주제격인거같습니다 가격대비 양은 개인적으론 좀 아쉬운데 그래도 맛이 아주좋아요
이나닭강정-신촌점,5,5,2022-11-22,	,3g,"
이나닭강정（중）＋（중）＋사이드메뉴（선택）/1(（중）＋（중）메뉴선택(간장맛),（중）＋（중）메뉴선택(마늘>순한맛),（사）메뉴 선택(크런치양파스틱（케찹）),ㄼ@별다섯.찜.댓사진.감사합니다@ㄼ(ㄼ콜라1.25L사이즈업（음료변경시선택X）ㄼ))"
이나닭강정-신촌점,5,5,2022-11-22,（순한맛 ）（중）,29,맛잇어여 ~~~~~~~~~
이나닭강정-신촌점,5,5,2022-11-21,이나닭강정（중）＋이나사이드메뉴 （선택）,ci,닭강정은 항상 여기서 먹어요:) 너무 맛있게 잘 먹었습니다!
이나닭강정-신촌점,5,5,2022-11-21,（순한맛）（대）,gj,맛나요~ 아이들입맛에 딱인가봅니다. 또 주문할께요
이나닭강정-신촌점,5,5,2022-11-21,닭껍질튀김（ 대 ）（핫칠리）소스포함,dy,바삭하고 맛있어요~~
이나닭강정-신촌점,5,5,2022-11-20,（간장맛）（중）,pp,맛있게 잘 먹었습니다.
이나닭강정-신촌점,5,4,2022-11-20,	,3g,"
（순한맛 ）（중）/1"
이나닭강정-신촌점,5,5,2022-11-20,（매운맛）（중）,ta,배달이 엄청 빠르고 신촌에서 닭강정 젤 맛있어요!
이나닭강정-신촌점,5,4,2022-11-20,（순한맛 ）（중）,sh,맛있게 잘 먹었습니다~
이나닭강정-신촌점,5,5,2022-11-19,이나닭강정（중）＋이나사이드메뉴 （선택）,cw,양도 많고 맛도 있어요. 배달도 빨라요.
이나닭강정-신촌점,5,5,2022-11-18,（마늘>간장맛）（중）,ni,무척 가까운 거리에 배달도 금방 와 주셨는데 왠지 음식이 다 식어있어서 조금 아쉬웠지만 맛 자체는 훌륭했어요 :) 통마늘과 마늘 칩이 같이 들어있는 식감도 좋았구요. 잘 먹었습니다!
이나닭강정-신촌점,5,5,2022-11-18,이나닭강정（중）＋이나사이드메뉴 （선택）,ko,순한맛도 약간 매콤해요
이나닭강정-신촌점,5,5,2022-11-18,（매운맛）（중）,ri,배달 빨라서 좋습니다
이나닭강정-신촌점,5,5,2022-11-18,（순한맛 ）（중）,oj,배달이 15분만에 왔어요! 맛있게 잘 먹었습니다
이나닭강정-신촌점,1,5,2022-11-17,（순한맛 ）（중）,ge,오래된건지 너무 질김. 어지간하면 씹고 넘기겠지만 다 뱉어내고 버립니다. 다른거 시켜 먹어요...
이나닭강정-신촌점,5,5,2022-11-17,이나닭강정（중）＋이나사이드메뉴 （선택）,gu,가끔 생각날 때마다 찾는 곳인데 다 맛있어요 ㅎ_ㅎ 쉑쉑은 처음 먹어보는데 이것도 맛있고 시즈닝도 강하지않고 맛있어요 ^^
이나닭강정-신촌점,5,5,2022-11-17,이나닭강정（중）＋이나사이드메뉴 （선택）,dd,맛있게 잘 먹었습니다. 살짝 새콤함이 느껴지네요.
이나닭강정-신촌점,5,5,2022-11-17,매콤닭껍질강정（ 대 ）（갈릭＋,db,맛있어요. 배달도 빨라서 바삭할 때 먹을 수 있었어요!
이나닭강정-신촌점,5,5,2022-11-17,（순한맛 ）（중）,37,맛있게 잘먹었습니다
이나닭강정-신촌점,5,5,2022-11-16,이나닭강정（중）＋（중）＋사이드메뉴（선택）,bi,배달이 빨라서 아주 좋습니다 맛있게먹겠습니다
이나닭강정-신촌점,4,4,2022-11-16,（순한맛 ）（중）,st,어랜만에 먹는 닭강정인데 자극적이지 않아서 맛있게먹었습니다!
이나닭강정-신촌점,5,5,2022-11-15,（순한맛 ）（중）,ms,닭강정은 여기서만 시켜먹어요! 꿀맛 😆
이나닭강정-신촌점,5,5,2022-11-14,이나닭강정（중）＋（중）＋사이드메뉴（선택）,yu,맛있어요. 맛있어요.
이나닭강정-신촌점,4,4,2022-11-13,（순한맛 ）（중）,ma,양도 괜찮고 맛도 깔끔해요 닭강정 생각날 때마다 시켜먹는데 항상 만족합니다
이나닭강정-신촌점,5,5,2022-11-13,（순한맛 ）（중）,kk,배달도빠르고 맛있어요!
이나닭강정-신촌점,5,5,2022-11-13,（마늘>순한맛）（중）,bh,언제나처럼 맛있습니다. 잘 먹을게요~
이나닭강정-신촌점,5,5,2022-11-13,（순한맛 ）（중）,ap,맛있네요. 잘 먹었습니다.
이나닭강정-신촌점,5,5,2022-11-13,（간장맛）（중）,pp,맛있게 잘 먹었어요
이나닭강정-신촌점,5,5,2022-11-13,（매운맛）（중）,wl,배달빠르고 맛잇어요
이나닭강정-신촌점,5,5,2022-11-10,（순한맛 ）（중）,ek,"배가 고프지는 않은데 안 먹기도 애매해서 시켰는데, 둘이서 먹기 딱이었어요!!ㅋㅋㅋ 따뜻하게 와서 먹었는데 확실히 조금 식은 후에 먹는게 더 맛있는거 같아요~~조만간 또 시킬게요~~!!"
이나닭강정-신촌점,5,5,2022-11-10,（마늘>순한맛）（중）,wi,너무 너무 막있어요!
이나닭강정-신촌점,5,5,2022-11-10,（후라이드치킨）（중）,tc,배달도 엄청 빠르고 닭강정도 너무 맛있었어요 잘먹었습니당
이나닭강정-신촌점,5,5,2022-11-10,（순한맛 ）（중）,ok,닭강정은 또 그 맛이 있됴
이나닭강정-신촌점,5,5,2022-11-09,이나닭강정（중）＋이나사이드메뉴 （선택）,ju,맛있어요 또 시킬게요
이나닭강정-신촌점,1,2,2022-11-07,（후라이드치킨）（중）,90,맛없어요 ㅠㅠㅠㅠㅠ
이나닭강정-신촌점,5,5,2022-11-07,（마늘>순한맛）（중）,66,배달빠르고 맛있습니다~~
이나닭강정-신촌점,5,5,2022-11-07,（순한맛 ）（중）,gu,빠른 배달 좋아요ㅎ
이나닭강정-신촌점,5,5,2022-11-07,（매운맛）（중）,dl,배달도 빠르고 양도 많았는데 바삭하진 않네요 ㅠㅠ 좀 눅눅한 편이었습니다
이나닭강정-신촌점,5,4,2022-11-07,（순한맛 ）（중）,eu,맛있게 잘 먹었습니다~!
이나닭강정-신촌점,5,5,2022-11-06,이나닭강정（중）＋（중）＋사이드메뉴（선택）,bi,배송이 빨랐습니다 잘먹겠습니다 사장님
이나닭강정-신촌점,5,5,2022-11-06,（순한맛 ）（중）,eh,배달도 빠르고 맛있어요~~
이나닭강정-신촌점,5,5,2022-11-06,（간장맛）（대）,ta,대자로 시켰는데 사진은 이거만 찍었네요 가성비 최고고 맛도 좋아요
이나닭강정-신촌점,5,5,2022-11-06,매콤닭껍질강정（ 대 ）（갈릭＋,mo,맛있게 잘먹었습니다
이나닭강정-신촌점,5,5,2022-11-06,이나닭강정（중）＋（중）＋사이드메뉴（선택）,it,애들 먹기에도 좋고 포장도 괜찮았어요
이나닭강정-신촌점,5,5,2022-11-06,（순한맛 ）（중）,rn,야구에는 닭강정이지
이나닭강정-신촌점,5,5,2022-11-05,매콤닭껍질강정（ 대 ）（갈릭＋,al,항상 시켜먹어요 먹어도먹어도 맛잇어요 ㅎㅎ
이나닭강정-신촌점,5,5,2022-11-05,（순한맛 ）（중）,si,맛있어요 배송이 빨라요
이나닭강정-신촌점,3,3,2022-11-05,（매운맛）（중）,ca,닭 색깔이 까만데 이건 상한 건가요 탄 건가요..?
이나닭강정-신촌점,5,5,2022-11-05,이나닭강정（중）＋이나사이드메뉴 （선택）,tn,친구가 시켜줘서 전에 먹었는데 너무맛있어서 또 시켰어용 자주먹을거예요
이나닭강정-신촌점,5,5,2022-11-04,반반（중）＋（중）세트（순살）메뉴,tk,배달 빠르고 맛있네요
이나닭강정-신촌점,5,5,2022-11-04,（순한맛 ）（중）,in,오랜만에 순한맛으로 먹었어요 역시 맛있네요…
이나닭강정-신촌점,5,5,2022-11-04,（매운맛）（중）,dk,맛있게 잘먹었습니다
이나닭강정-신촌점,5,5,2022-11-04,반반（중）＋（중）세트（순살）메뉴,si,진짜 언제 먹어도 맛있어요^^ 아이가 있어서 후라이드 처음 주문해봤어요 정말 잘 먹네요:)
이나닭강정-신촌점,5,5,2022-11-04,반반（중）＋（중）세트（순살）메뉴,kk,잘먹었어요~ 색다른맛 맛나네용
이나닭강정-신촌점,5,5,2022-11-03,（매운맛）（중）,xh,매운거 도전해봤는데 맵찔이라 생각보다도 많이 매웠어요 하지만 맛있음..ㅜ
이나닭강정-신촌점,5,5,2022-11-03,（순한맛 ）（중）,dl,맛있개ㅜ잘 먹었습니다 ㅎㅎ
이나닭강정-신촌점,5,5,2022-11-03,（매운맛）（중）,tl,매콤매콤 맛있읍니다!!
이나닭강정-신촌점,5,5,2022-11-03,（순한맛 ）（중）,de,항상 닭강정은 여기서 시켜요 맛있게 잘 먹었습니다 감사합니다!
이나닭강정-신촌점,5,5,2022-11-02,（매운맛）（중）,dn,딱 생각했던 매운맛이네요 잘 먹었습니다
이나닭강정-신촌점,4,5,2022-11-02,（매운맛）（중）,ru,닭강정 자체를 오랜만에 먹는데 맛잇엇어요
이나닭강정-신촌점,5,5,2022-11-02,이나닭강정（중）＋이나사이드메뉴 （선택）,wh,맛있게 잘 먹었습니다
이나닭강정-신촌점,5,5,2022-11-02,（매운맛）（중）,bj,배달도 빠르고 맛있어요 !!
이나닭강정-신촌점,5,5,2022-11-02,이나닭강정（중）＋이나사이드메뉴 （선택）,me,맛있게 잘 먹었습니다!!
이나닭강정-신촌점,5,4,2022-11-02,（매운맛）（중）,sk,넘맛있어서 싹~긁어먹었어용ㅎ 담번엔 포장하러 가보려구요!!! 마늘 후레이크 JMT
이나닭강정-신촌점,5,5,2022-11-02,반반（중）＋（중）세트（순살）메뉴,jy,맛있게 잘 먹었습니다!
이나닭강정-신촌점,5,5,2022-11-01,이나닭강정（중）＋（중）＋사이드메뉴（선택）,wo,먹었던 닭강정중 제일 맛있었어요!
이나닭강정-신촌점,5,5,2022-11-01,닭껍질튀김（ 대 ）（핫칠리）소스포함,an,조금 식어있었지만 맛있었어요! 소스가 진짜 막있어요❤︎
이나닭강정-신촌점,5,5,2022-10-31,반반（중）＋（중）세트（순살）메뉴,zz,넘맛있어용~~매운맛도 궁금하긴 한데 맵찔이라ㅜㅜㅜㅜ다음에 도전해봐야게썽용!! 저는 간장이 넘 맛있어여 제입맛💕
이나닭강정-신촌점,5,5,2022-10-30,이나닭강정（중）＋이나사이드메뉴 （선택）,dw,맛은 정말 좋은데.. 배달때문에 식어서 좀 아쉽네요 ㅠㅠ 근데ㅜ닭은 진짜 맛나용
이나닭강정-신촌점,5,5,2022-10-30,（매운맛）（대）,ha,닭강정 먹고싶을 때 생각나는 이나 닭강정 역시 이번에도 맛있게 잘 먹었어요! 닭강정만 먹으면 적당히 매콤한데 고추랑 같이 먹으니까 진짜 얼얼하네요! 안느끼해서 좋고 잡내도 안나고 식혀먹는 닭강정 너무 좋아요! 사진엔 없지만 콘샐러드도 닭강정이랑 찰떡궁합이에요
